3363 .   The nervous system can be divided into two major subdivisions : the central nervous system ( CNS ) and [ER] the peripheral nervous system [ER] ( PNS ) , shown in [ link ] .   The CNS is comprised of the brain and spinal cord ; [EH] the PNS [EH] connects the CNS to the rest of the body .	AKA
3363 .   The nervous system can be divided into two major subdivisions : the central nervous system ( CNS ) and [ER] the peripheral nervous system [ER] ( PNS ) , shown in [ link ] .   The CNS is comprised of the brain and spinal cord ; the PNS [EH] connects the CNS to the rest of the body [EH] .	Direct-Defines
3363 .   The nervous system can be divided into two major subdivisions : [ER] the central nervous system [ER] ( CNS ) and the peripheral nervous system ( PNS ) , shown in [ link ] .   The CNS is [EH] comprised of the brain and spinal cord [EH] ; the PNS connects the CNS to the rest of the body .	Direct-Defines
3366 .   It can be further subdivided into the sympathetic and parasympathetic divisions ( [ link ] ) .   [ER] The sympathetic nervous system [ER] is [EH] involved in preparing the body for stress - related activities [EH] ; the parasympathetic nervous system is associated with returning the body to routine , day - to - day operations .   The two systems have complementary functions , operating in tandem to maintain the body ’s homeostasis .	Direct-Defines
3366 .   It can be further subdivided into the sympathetic and parasympathetic divisions ( [ link ] ) .   The sympathetic nervous system is involved in preparing the body for stress - related activities ; [ER] the parasympathetic nervous system [ER] [EH] is associated with returning the body to routine , day - to - day operations [EH] .   The two systems have complementary functions , operating in tandem to maintain the body ’s homeostasis .	Direct-Defines
3372 .   These gyri and sulci form important landmarks that allow us to separate the brain into functional centers .   The most prominent sulcus , known as [ER] the longitudinal fissure [ER] , is [EH] the deep groove that separates the brain into two halves or hemispheres : the left hemisphere and the right hemisphere [EH] .	Direct-Defines
3375 .   Forebrain StructuresThe two hemispheres of the cerebral cortex are part of the forebrain ( [ link ] ) , which is the largest part of the brain .   [ER] The forebrain [ER] [EH] contains the cerebral cortex and a number of other structures that lie beneath the cortex ( called subcortical structures ) : thalamus , hypothalamus , pituitary gland , and the limbic system ( collection of structures ) [EH] .	Direct-Defines
3381 .   [ER] The brain ’s parietal lobe [ER] is [EH] located immediately behind the frontal lobe , and is involved in processing information from the body ’s senses [EH] .   It contains the somatosensory cortex , which is essential for processing sensory information from across the body , such as touch , temperature , and pain .   The somatosensory cortex is organized topographically , which means that spatial relationships that exist in the body are maintained on the surface of the somatosensory cortex ( [ link ] ) .	Direct-Defines
3381 .   The brain ’s parietal lobe is located immediately behind the frontal lobe , and is involved in processing information from the body ’s senses .   It contains [ER] the somatosensory cortex [ER] , which is [EH] essential for processing sensory information from across the body , such as touch , temperature , and pain [EH] .   The somatosensory cortex is organized topographically , which means that spatial relationships that exist in the body are maintained on the surface of the somatosensory cortex ( [ link ] ) .	Direct-Defines
3384 .   [ER] The auditory cortex [ER] , [EH] the main area responsible for processing auditory information , is located within the temporal lobe [EH] .   Wernicke ’s area , important for speech comprehension , is also located here .   Whereas individuals with damage to Broca ’s area have difficulty producing language , those with damage to Wernicke ’s area can produce sensible language , but they are unable to understand it ( [ link ] ) .	Direct-Defines
3384 .   The auditory cortex , the main area responsible for processing auditory information , is located within the temporal lobe .   [ER] Wernicke ’s area [ER] , [EH] important for speech comprehension [EH] , is also located here .   Whereas individuals with damage to Broca ’s area have difficulty producing language , those with damage to Wernicke ’s area can produce sensible language , but they are unable to understand it ( [ link ] ) .	Direct-Defines
3387 .   Other Areas of the ForebrainOther areas of the forebrain , located beneath the cerebral cortex , include the thalamus and the limbic system .   [ER] The thalamus [ER] is [EH] a sensory relay for the brain [EH] .   All of our senses , with the exception of smell , are routed through the thalamus before being directed to other areas of the brain for processing ( [ link ] ) .	Direct-Defines
3390 .   The hippocampus is an essential structure for learning and memory .   [ER] The amygdala [ER] is [EH] involved in our experience of emotion and in tying emotional meaning to our memories [EH] .   The hypothalamus regulates a number of homeostatic processes , including the regulation of body temperature , appetite , and blood pressure .	Direct-Defines
3390 .   The hippocampus is an essential structure for learning and memory .   The amygdala is involved in our experience of emotion and in tying emotional meaning to our memories .   [ER] The hypothalamus [ER] [EH] regulates a number of homeostatic processes , including the regulation of body temperature , appetite , and blood pressure [EH] .	Direct-Defines
3390 .   [ER] The hippocampus [ER] is [EH] an essential structure for learning and memory [EH] .   The amygdala is involved in our experience of emotion and in tying emotional meaning to our memories .   The hypothalamus regulates a number of homeostatic processes , including the regulation of body temperature , appetite , and blood pressure .	Direct-Defines
3393 .   Midbrain and Hindbrain StructuresThe midbrain is comprised of structures located deep within the brain , between the forebrain and the hindbrain .   [ER] The reticular formation [ER] is [EH] centered in the midbrain , but it actually extends up into the forebrain and down into the hindbrain [EH] .	Direct-Defines
3393 .   Midbrain and Hindbrain [ER] StructuresThe midbrain [ER] is [EH] comprised of structures located deep within the brain , between the forebrain and the hindbrain [EH] .   The reticular formation is centered in the midbrain , but it actually extends up into the forebrain and down into the hindbrain .	Direct-Defines
3396 .   [ER] The hindbrain [ER] is [EH] located at the back of the head and looks like an extension of the spinal cord [EH] .   It contains the medulla , pons , and cerebellum ( [ link ] ) .	Direct-Defines
3396 .   The hindbrain is [ER] located at the back of the head and looks like an extension of the spinal cord [ER] .   [EH] It contains the medulla , pons , and cerebellum [EH] ( [ link ] ) .	Supplements
3399 .   [ER] The cerebellum [ER] ( Latin for “ little brain ” ) [EH] receives messages from muscles , tendons , joints , and structures in our ear to control balance , coordination , movement , and motor skills [EH] .   The cerebellum is also thought to be an important area for processing some types of memories .	Direct-Defines
3399 .   [ER] The cerebellum [ER] ( [EH] Latin for “ little brain ” [EH] ) receives messages from muscles , tendons , joints , and structures in our ear to control balance , coordination , movement , and motor skills .   The cerebellum is also thought to be an important area for processing some types of memories .	Supplements
3402 .   A computerized tomography [ER] ( CT ) scan [ER] [EH] involves taking a number of x - rays of a particular section of a person ’s body or brain ( [ link ] ) [EH] .   The x - rays pass through tissues of different densities at different rates , allowing a computer to construct an overall image of the area of the body being scanned .	Direct-Defines
3402 .   [EH] A computerized tomography [EH] [ER] ( CT ) scan [ER] involves taking a number of x - rays of a particular section of a person ’s body or brain ( [ link ] ) .   The x - rays pass through tissues of different densities at different rates , allowing a computer to construct an overall image of the area of the body being scanned .	AKA
3405 .   Tissues of different densities give off different signals , which a computer interprets and displays on a monitor .   [ER] Functional magnetic resonance imaging [ER] ( fMRI ) operates on the same principles , but it [EH] shows changes in brain activity over time by tracking blood flow and oxygen levels [EH] .   The fMRI provides more detailed images of the brain ’s structure , as well as better accuracy in time , than is possible in PET scans ( [ link ] ) .	Direct-Defines
3405 .   Tissues of different densities give off different signals , which a computer interprets and displays on a monitor .   [ER] Functional magnetic resonance imaging [ER] ( [EH] fMRI [EH] ) operates on the same principles , but it shows changes in brain activity over time by tracking blood flow and oxygen levels .   The fMRI provides more detailed images of the brain ’s structure , as well as better accuracy in time , than is possible in PET scans ( [ link ] ) .	AKA
3408 .   Major GlandsThe pituitary gland [ER] descends from the hypothalamus at the base of the brain , and acts in close association with it [ER] .   The pituitary is often referred to as [EH] the “ master gland ” because its messenger hormones control all the other glands in the endocrine system , although it mostly carries out instructions from the hypothalamus [EH] .	Supplements
3408 .   Major [ER] GlandsThe pituitary gland [ER] [EH] descends from the hypothalamus at the base of the brain , and acts in close association with it [EH] .   The pituitary is often referred to as the “ master gland ” because its messenger hormones control all the other glands in the endocrine system , although it mostly carries out instructions from the hypothalamus .	Direct-Defines
3411 .   [ER] The adrenal glands [ER] [EH] sit atop our kidneys and secrete hormones involved in the stress response , such as epinephrine ( adrenaline ) and norepinephrine ( noradrenaline ) [EH] .   The pancreas is an internal organ that secretes hormones that regulate blood sugar levels : insulin and glucagon .   These pancreatic hormones are essential for maintaining stable levels of blood sugar throughout the day by lowering blood glucose levels ( insulin ) or raising them ( glucagon ) .	Direct-Defines
3411 .   The adrenal glands sit atop our kidneys and secrete hormones involved in the stress response , such as epinephrine ( adrenaline ) and norepinephrine ( noradrenaline ) .   [ER] The pancreas [ER] is [EH] an internal organ that secretes hormones that regulate blood sugar levels : insulin and glucagon [EH] .   These pancreatic hormones are essential for maintaining stable levels of blood sugar throughout the day by lowering blood glucose levels ( insulin ) or raising them ( glucagon ) .	Direct-Defines
3414 .   For one , each participant must sign an informed consent form before they can participate in the experiment .   [ER] An informed consent form [ER] [EH] provides a written description of what participants can expect during the experiment , including potential risks and implications of the research [EH] .   It also lets participants know that their involvement is completely voluntary and can be discontinued without penalty at any time .	Direct-Defines
3420 .   [ER] Correlation [ER] means that [EH] there is a relationship between two or more variables ( such as ice cream consumption and crime ) , but this relationship does not necessarily imply cause and effect [EH] .   When two variables are correlated , it simply means that as one variable changes , so does the other .	Direct-Defines
3420 .   Correlation means that there is a relationship between two or more variables ( such as ice cream consumption and crime ) , but this relationship does not necessarily imply cause and effect .   When two variables are [ER] correlated [ER] , it simply means that [EH] as one variable changes , so does the other [EH] .	Direct-Defines
3423 .   Put another way , it means that as one variable increases so does the other , and conversely , when one variable decreases so does the other .   [ER] A negative correlation [ER] means that [EH] the variables move in opposite directions [EH] .   If two variables are negatively correlated , a decrease in one variable is associated with an increase in the other and vice versa .	Direct-Defines
3432 .   We also need to precisely define , or operationalize , what is considered violent and nonviolent .   [ER] An operational definition [ER] is [EH] a description of how we will measure our variables , and it is important in allowing others understand exactly how and what a researcher measures in a particular experiment [EH] .   In operationalizing violent behavior , we might choose to count only physical acts like kicking or punching as instances of this behavior , or we also may choose to include angry verbal exchanges .	Direct-Defines
3435 .   In [ER] a double - blind study [ER] , [EH] both the researchers and the participants are blind to group assignments [EH] .   Why would a researcher want to run a study where no one knows who is in which group ?	Direct-Defines
3438 .   In our example of how violent television programs affect children ’s display of violent behavior , the independent variable is the type of program — violent or nonviolent — viewed by participants in the study ( [ link ] ) .   [ER] A dependent variable [ER] is [EH] what the researcher measures to see how much effect the independent variable had [EH] .   In our example , the dependent variable is the number of violent acts displayed by the experimental participants .	Direct-Defines
3441 .   Now that we have a sample , the next step of the experimental process is to split the participants into experimental and control groups through random assignment .   With [ER] random assignment [ER] , [EH] all participants have an equal chance of being assigned to either group [EH] .   There is statistical software that will randomly assign each of the fourth graders in the sample to either the experimental or the control group .	Direct-Defines
3444 .   The American Psychological Association ( APA ) publishes a manual detailing how to write a paper for submission to scientific journals .   Unlike an article that might be published in a magazine like Psychology Today , which targets a general audience with an interest in psychology , [ER] scientific journals [ER] [EH] generally publish peer - reviewed journal articles aimed at an audience of professionals and scholars who are actively involved in research themselves [EH] .	Direct-Defines
3444 .   [ER] The American Psychological Association [ER] ( [EH] APA [EH] ) publishes a manual detailing how to write a paper for submission to scientific journals .   Unlike an article that might be published in a magazine like Psychology Today , which targets a general audience with an interest in psychology , scientific journals generally publish peer - reviewed journal articles aimed at an audience of professionals and scholars who are actively involved in research themselves .	AKA
3447 .   This is where validity comes into play .   [ER] Validity [ER] refers to [EH] the extent to which a given instrument or tool accurately measures what it ’s supposed to measure [EH] .   While any valid measure is by necessity reliable , the reverse is not necessarily true .	Direct-Defines
3450 .   We want our researcher to be inconspicuous — perhaps standing at one of the sinks pretending to put in contact lenses while secretly recording the relevant information .   This type of observational study is called [ER] naturalistic observation [ER] : [EH] observing behavior in its natural setting [EH] .   To better understand peer exclusion , Suzanne Fanger collaborated with colleagues at the University of Texas to observe the behavior of preschool children on a playground .	Direct-Defines
3453 .   Another potential problem in observational research is [ER] observer bias [ER] .   Generally , [EH] people who act as observers are closely involved in the research project and may unconsciously skew their observations to fit their research goals or expectations [EH] .	Direct-Defines
3456 .   Surveys allow researchers to gather data from larger samples than may be afforded by other research methods .   A sample is a subset of individuals selected from [ER] a population [ER] , which is [EH] the overall group of individuals that the researchers are interested in .   A sample is a subset of individuals selected from a population , which is the overall group of individuals that the researchers are interested in [EH] .   Researchers study the sample and seek to generalize their findings to the population .	Direct-Defines
3456 .   Surveys allow researchers to gather data from larger samples than may be afforded by other research methods .   [ER] A sample is a subset of individuals selected from a population , which is the overall group of individuals that the researchers are interested in .   A sample [ER] is [EH] a subset of individuals selected from a population [EH] , which is the overall group of individuals that the researchers are interested in .   Researchers study the sample and seek to generalize their findings to the population .	Direct-Defines
3459 .   Another approach is cross - sectional research .   In [ER] cross - sectional research [ER] , [EH] a researcher compares multiple segments of the population at the same time [EH] .   Using the dietary habits example above , the researcher might directly compare different groups of people by age .	Direct-Defines
3462 .   One of your responsibilities is to manage the state budget and determine how to best spend your constituents ’ tax dollars .   As the new governor , you need to decide whether to continue funding the [EH] D.A.R.E [EH] .   ( [ER] Drug Abuse Resistance Education [ER] ) program in public schools ( [ link ] ) .   This program typically involves police officers coming into the classroom to educate students about the dangers of becoming involved with alcohol and other drugs .	AKA
3462 .   One of your responsibilities is to manage the state budget and determine how to best spend your constituents ’ tax dollars .   As the new governor , you need to decide whether to continue funding the D.A.R.E .   ( Drug Abuse Resistance Education ) program in public schools ( [ link ] ) .   [ER] This program [ER] [EH] typically involves police officers coming into the classroom to educate students about the dangers of becoming involved with alcohol and other drugs [EH] .	Indirect-Defines
3462 .   One of your responsibilities is to manage the state budget and determine how to best spend your constituents ’ tax dollars .   As the new governor , you need to decide whether to continue funding the D.A.R.E .   ( [ER] Drug Abuse Resistance Education [ER] ) program in public schools ( [ link ] ) .   [EH] This program [EH] typically involves police officers coming into the classroom to educate students about the dangers of becoming involved with alcohol and other drugs .	Refers-To
3465 .   The types of reasoning within the circle are called deductive and inductive .   In deductive reasoning , ideas are tested against the empirical world ; in [ER] inductive reasoning [ER] , [EH] empirical observations lead to new ideas ( [ link ] ) [EH] .   These processes are inseparable , like inhaling and exhaling , but different research approaches place different emphasis on the deductive and inductive aspects .	Direct-Defines
3465 .   The types of reasoning within the circle are called deductive and inductive .   In [ER] deductive reasoning [ER] , [EH] ideas are tested against the empirical world [EH] ; in inductive reasoning , empirical observations lead to new ideas ( [ link ] ) .   These processes are inseparable , like inhaling and exhaling , but different research approaches place different emphasis on the deductive and inductive aspects .	Direct-Defines
3471 .   The word psychology was coined at a time when the concepts of soul and mind were not as clearly distinguished ( Green , 2001 ) .   The root ology denotes scientific study of , and [ER] psychology [ER] refers to [EH] the scientific study of the mind [EH] .   Since science studies only observable phenomena and the mind is not directly observable , we expand this definition to the scientific study of mind and behavior . The scientific study of any aspect of the world uses the scientific method to acquire knowledge .	Direct-Defines
3474 .   Rather , philosophy in this context refers to many different disciplinary perspectives that would be housed in a traditional college of liberal arts and sciences . The requirements to earn a PhD vary from country to country and even from school to school , but usually , individuals earning this degree must complete a dissertation .   [ER] A dissertation [ER] is [EH] essentially a long research paper or bundled published articles describing research that was conducted as a part of the candidate ’s doctoral training [EH] .   In the United States , a dissertation generally has to be defended before a committee of expert reviewers before the degree is conferred ( [ link ] ) .	Direct-Defines
3477 .   Contemporary psychology is a diverse field that is influenced by all of the historical perspectives described in the preceding section .   Reflective of the discipline ’s diversity is the diversity seen within [ER] the American Psychological Association [ER] ( APA ) .   The APA is [EH] a professional organization representing psychologists in the United States [EH] .	Direct-Defines
3477 .   Contemporary psychology is a diverse field that is influenced by all of the historical perspectives described in the preceding section .   Reflective of the discipline ’s diversity is the diversity seen within [ER] the American Psychological Association [ER] ( APA ) .   [EH] The APA [EH] is a professional organization representing psychologists in the United States .	AKA
3483 .   Early developmental psychologists focused primarily on changes that occurred through reaching adulthood , providing enormous insight into the differences in physical , cognitive , and social capacities that exist between very young children and adults .   For instance , research by Jean Piaget ( [ link ] ) demonstrated that very young children do not demonstrate object permanence .   [ER] Object permanence [ER] refers to [EH] the understanding that physical things continue to exist , even if they are hidden from us [EH] .	Direct-Defines
3486 .   [ER] Personality traits [ER] are [EH] relatively consistent patterns of thought and behavior [EH] , and many have proposed that five trait dimensions are sufficient to capture the variations in personality seen across individuals .   These five dimensions are known as the “ Big Five ” or the Five Factor model , and include dimensions of conscientiousness , agreeableness , neuroticism , openness , and extraversion ( [ link ] ) .   These five dimensions are known as the “ Big Five ” or the Five Factor model , and include dimensions of conscientiousness , agreeableness , neuroticism , openness , and extraversion ( [ link ] ) .   Each of these traits has been demonstrated to be relatively stable over the lifespan ( e.g. , Rantanen , Metsäpelto , Feldt , Pulkinnen , and Kokko , 2007 ; Soldz & Vaillant , 1999 ; McCrae & Costa , 2008 ) and is influenced by genetics ( e.g. , Jang , Livesly , and Vernon , 1996 ) .	Direct-Defines
3486 .   Personality traits are relatively consistent patterns of thought and behavior , and many have proposed that [ER] five trait dimensions are sufficient to capture the variations in personality seen across individuals [ER] .   [EH] These five dimensions are known as the “ Big Five ” or the Five Factor model , and include dimensions of conscientiousness , agreeableness , neuroticism , openness , and extraversion ( [ link ] ) .   These five dimensions are known as the “ Big Five ” or the Five Factor model , and include dimensions [EH] of conscientiousness , agreeableness , neuroticism , openness , and extraversion ( [ link ] ) .   Each of these traits has been demonstrated to be relatively stable over the lifespan ( e.g. , Rantanen , Metsäpelto , Feldt , Pulkinnen , and Kokko , 2007 ; Soldz & Vaillant , 1999 ; McCrae & Costa , 2008 ) and is influenced by genetics ( e.g. , Jang , Livesly , and Vernon , 1996 ) .	Refers-To
3486 .   Personality traits are relatively consistent patterns of thought and behavior , and many have proposed that [ER] five trait dimensions are sufficient to capture the variations in personality seen across individuals [ER] .   These five dimensions are known as the “ Big Five ” or the Five Factor model , and [EH] include dimensions of conscientiousness , agreeableness , neuroticism , openness , and extraversion ( [ link ] ) .   These five dimensions are known as the “ Big Five ” or the Five Factor model , and include dimensions of conscientiousness , agreeableness , neuroticism , openness , and extraversion ( [ link ] ) [EH] .   Each of these traits has been demonstrated to be relatively stable over the lifespan ( e.g. , Rantanen , Metsäpelto , Feldt , Pulkinnen , and Kokko , 2007 ; Soldz & Vaillant , 1999 ; McCrae & Costa , 2008 ) and is influenced by genetics ( e.g. , Jang , Livesly , and Vernon , 1996 ) .	Supplements
3489 .   [ER] Industrial - Organizational psychology [ER] ( I - O psychology ) is [EH] a subfield of psychology that applies psychological theories , principles , and research findings in industrial and organizational settings [EH] .   I - O psychologists are often involved in issues related to personnel management , organizational structure , and workplace environment .	Direct-Defines
3489 .   [ER] Industrial - Organizational psychology [ER] ( [EH] I - O psychology [EH] ) is a subfield of psychology that applies psychological theories , principles , and research findings in industrial and organizational settings .   I - O psychologists are often involved in issues related to personnel management , organizational structure , and workplace environment .	AKA
3492 .   Researchers in [ER] sport and exercise psychology [ER] [EH] study the psychological aspects of sport performance , including motivation and performance anxiety , and the effects of sport on mental and emotional wellbeing [EH] .   Research is also conducted on similar topics as they relate to physical exercise in general .	Direct-Defines
3498 .   Wundt viewed psychology as a scientific study of conscious experience , and he believed that the goal of psychology was to identify components of consciousness and how those components combined to result in our conscious experience .   Wundt used [ER] introspection [ER] ( he called it “ internal perception ” ) , [EH] a process by which someone examines their own conscious experience as objectively as possible , making the human mind like any other aspect of nature that a scientist observed [EH] .   Wundt ’s version of introspection used only very specific experimental conditions in which an external stimulus was designed to produce a scientifically observable ( repeatable ) experience of the mind ( Danziger , 1980 ) .	Direct-Defines
3498 .   Wundt viewed psychology as a scientific study of conscious experience , and he believed that the goal of psychology was to identify components of consciousness and how those components combined to result in our conscious experience .   Wundt used [ER] introspection [ER] ( he called it [EH] “ internal perception ” [EH] ) , a process by which someone examines their own conscious experience as objectively as possible , making the human mind like any other aspect of nature that a scientist observed .   Wundt ’s version of introspection used only very specific experimental conditions in which an external stimulus was designed to produce a scientifically observable ( repeatable ) experience of the mind ( Danziger , 1980 ) .	AKA
3501 .   [ER] Adaptation [ER] means that [EH] a trait of an organism has a function for the survival and reproduction of the individual , because it has been naturally selected [EH] .   As James saw it , psychology ’s purpose was to study the function of behavior in the world , and as such , his perspective was known as functionalism .   Functionalism focused on how mental activities helped an organism fit into its environment .	Direct-Defines
3501 .   Adaptation means that a trait of an organism has a function for the survival and reproduction of the individual , because it has been naturally selected .   As James saw it , psychology ’s purpose was to study the function of behavior in the world , and as such , his perspective was known as functionalism .   [ER] Functionalism [ER] [EH] focused on how mental activities helped an organism fit into its environment [EH] .	Direct-Defines
3504 .   These men are credited with introducing psychologists in the United States to various Gestalt principles .   The word Gestalt roughly translates to “ whole ; ” a major emphasis of [ER] Gestalt psychology [ER] [EH] deals with the fact that although a sensory experience can be broken down into individual parts , how those parts relate to each other as a whole is often what the individual responds to in perception [EH] .   For example , a song may be made up of individual notes played by different instruments , but the real nature of the song is perceived in the combinations of these notes as they form the melody , rhythm , and harmony .	Direct-Defines
3510 .   Thus , humanism emerged .   [ER] Humanism [ER] is [EH] a perspective within psychology that emphasizes the potential for good that is innate to all humans [EH] .   Two of the most well - known proponents of humanistic psychology are Abraham Maslow and Carl Rogers ( O’Hara , n.d . ) .	Direct-Defines
3516 .   Sleep is a state marked by relatively low levels of physical activity and reduced sensory awareness that is distinct from periods of rest that occur during wakefulness .   [ER] Wakefulness [ER] is [EH] characterized by high levels of sensory awareness , thought , and behavior [EH] .   In between these extremes are states of consciousness related to daydreaming , intoxication as a result of alcohol or other drug use , meditative states , hypnotic states , and altered states of consciousness following sleep deprivation .	Direct-Defines
3516 .   [ER] Sleep [ER] is [EH] a state marked by relatively low levels of physical activity and reduced sensory awareness that is distinct from periods of rest that occur during wakefulness [EH] .   Wakefulness is characterized by high levels of sensory awareness , thought , and behavior .   In between these extremes are states of consciousness related to daydreaming , intoxication as a result of alcohol or other drug use , meditative states , hypnotic states , and altered states of consciousness following sleep deprivation .	Direct-Defines
3519 .   If we have biological rhythms , then is there some sort of biological clock ?   [EH] In the brain [EH] , [ER] the hypothalamus [ER] , which lies above the pituitary gland , is a main center of homeostasis .	Direct-Defines
3519 .   If we have biological rhythms , then is there some sort of biological clock ?   [ER] In the brain [ER] , the hypothalamus , [EH] which lies above the pituitary gland , is a main center of homeostasis [EH] .	fragment
3522 .   For example , most people sleep during the night and are awake during the day .   One important regulator of sleep - wake cycles is the hormone melatonin .   [ER] The pineal gland [ER] , [EH] an endocrine structure located inside the brain that releases melatonin , is thought to be involved in the regulation of various biological rhythms and of the immune system during sleep [EH] ( Hardeland , Pandi - Perumal , & Cardinali , 2006 ) .	Direct-Defines
3525 .   When we do this , we often experience jet lag .   [ER] Jet lag [ER] is [EH] a collection of symptoms that results from the mismatch between our internal circadian cycles and our environment [EH] .   These symptoms include fatigue , sluggishness , irritability , and insomnia ( i.e. , a consistent difficulty in falling or staying asleep for at least three nights a week over a month ’s time ) ( Roth , 2007 ) .	Direct-Defines
3525 .   When we do this , we often experience jet lag .   Jet lag is a collection of symptoms that results from the mismatch between our internal circadian cycles and our environment .   These symptoms include fatigue , sluggishness , irritability , and [ER] insomnia [ER] ( i.e. , [EH] a consistent difficulty in falling or staying asleep for at least three nights a week over a month ’s time [EH] ) ( Roth , 2007 ) .	Direct-Defines
3528 .   When [ER] people have difficulty getting sleep due to their work or the demands of day - to - day life , they accumulate [ER] a sleep debt .   [EH] A person with a sleep debt does not get sufficient sleep on a chronic basis [EH] .   The consequences of sleep debt include decreased levels of alertness and mental efficiency .	Supplements
3531 .   One popular hypothesis of sleep incorporates the perspective of evolutionary psychology .   [ER] Evolutionary psychology [ER] is [EH] a discipline that studies how universal patterns of behavior and cognitive processes have evolved over time as a result of natural selection [EH] .   Variations and adaptations in cognition and behavior make individuals more or less successful in reproducing and passing their genes to their offspring .	Direct-Defines
3534 .   [ER] The first stage of NREM sleep [ER] is known as [EH] stage 1 sleep [EH] .   Stage 1 sleep is a transitional phase that occurs between wakefulness and sleep , the period during which we drift off to sleep .   During this time , there is a slowdown in both the rates of respiration and heartbeat .	AKA
3534 .   [ER] The first stage of NREM sleep [ER] is known as stage 1 sleep .   Stage 1 sleep is [EH] a transitional phase that occurs between wakefulness and sleep , the period during which we drift off to sleep [EH] .   During this time , there is a slowdown in both the rates of respiration and heartbeat .	Direct-Defines
3537 .   As we move into [ER] stage 2 sleep [ER] , [EH] the body goes into a state of deep relaxation [EH] .   Theta waves still dominate the activity of the brain , but they are interrupted by brief bursts of activity known as sleep spindles ( [ link ] ) .   Theta waves still dominate the activity of the brain , but they are interrupted by brief bursts of activity known as sleep spindles ( [ link ] ) .	Direct-Defines
3537 .   As we move into stage 2 sleep , [ER] the body goes into a state of deep relaxation [ER] .   Theta waves still dominate the activity of the brain , but they are interrupted by brief bursts of activity known as sleep spindles ( [ link ] ) .   [EH] Theta waves still dominate the activity of the brain , but they are interrupted by brief bursts of activity known as sleep spindles [EH] ( [ link ] ) .	Supplements
3540 .   Stage 3 and stage 4 of sleep are often referred to as deep sleep or slow - wave sleep because these stages are [ER] characterized by low frequency ( up to 4 Hz ) , high amplitude delta waves [ER] ( [ link ] ) .   During this time , [EH] an individual ’s heart rate and respiration slow dramatically [EH] .	Supplements
3540 .   [ER] Stage 3 and stage 4 of sleep [ER] are often referred to as deep sleep or slow - wave sleep because these stages are [EH] characterized by low frequency ( up to 4 Hz ) , high amplitude delta waves [EH] ( [ link ] ) .   During this time , an individual ’s heart rate and respiration slow dramatically .	Direct-Defines
3540 .   [ER] Stage 3 and stage 4 of sleep [ER] are often referred to as [EH] deep sleep [EH] or slow - wave sleep because these stages are characterized by low frequency ( up to 4 Hz ) , high amplitude delta waves ( [ link ] ) .   During this time , an individual ’s heart rate and respiration slow dramatically .	AKA
3540 .   [ER] Stage 3 and stage 4 of sleep [ER] are often referred to as deep sleep or [EH] slow - wave sleep [EH] because these stages are characterized by low frequency ( up to 4 Hz ) , high amplitude delta waves ( [ link ] ) .   During this time , an individual ’s heart rate and respiration slow dramatically .	AKA
3543 .   Manifest content is the actual content , or storyline , of a dream .   [ER] Latent content [ER] , on the other hand , refers to [EH] the hidden meaning of a dream [EH] .   For instance , if a woman dreams about being chased by a snake , Freud might have argued that this represents the woman ’s fear of sexual intimacy , with the snake serving as a symbol of a man ’s penis .	Direct-Defines
3543 .   [ER] Manifest content [ER] is [EH] the actual content , or storyline , of a dream [EH] .   Latent content , on the other hand , refers to the hidden meaning of a dream .   For instance , if a woman dreams about being chased by a snake , Freud might have argued that this represents the woman ’s fear of sexual intimacy , with the snake serving as a symbol of a man ’s penis .	Direct-Defines
3546 .   Some forms of psychotherapy , such as cognitive - behavioral therapy , can help sufferers of insomnia .   [ER] Cognitive - behavioral therapy [ER] is [EH] a type of psychotherapy that focuses on cognitive processes and problem behaviors [EH] .   The treatment of insomnia likely would include stress management techniques and changes in problematic behaviors that could contribute to insomnia ( e.g. , spending more waking time in bed ) .	Direct-Defines
3549 .   [ER] REM sleep behavior disorder [ER] ( RBD ) occurs when [EH] the muscle paralysis associated with the REM sleep phase does not occur [EH] .   Individuals who suffer from RBD have high levels of physical activity during REM sleep , especially during disturbing dreams .	Direct-Defines
3549 .   [ER] REM sleep behavior disorder [ER] ( [EH] RBD [EH] ) occurs when the muscle paralysis associated with the REM sleep phase does not occur .   Individuals who suffer from RBD have high levels of physical activity during REM sleep , especially during disturbing dreams .	AKA
3552 .   [ER] Sleep apnea [ER] is [EH] defined by episodes during which a sleeper ’s breathing stops [EH] .   These episodes can last 10–20 seconds or longer and often are associated with brief periods of arousal .	Direct-Defines
3555 .   In central sleep apnea , disruption in signals sent from the brain that regulate breathing cause periods of interrupted breathing ( White , 2005 ) .   One of the most common treatments for sleep apnea involves the use of a special device during sleep .   [ER] A continuous positive airway pressure [ER] ( CPAP ) device [EH] includes a mask that fits over the sleeper ’s nose and mouth , which is connected to a pump that pumps air into the person ’s airways , forcing them to remain open [EH] , as shown in [ link ] .   Some newer CPAP masks are smaller and cover only the nose .	Direct-Defines
3555 .   In [ER] central sleep apnea [ER] , [EH] disruption in signals sent from the brain that regulate breathing cause periods of interrupted breathing [EH] ( White , 2005 ) .   One of the most common treatments for sleep apnea involves the use of a special device during sleep .   A continuous positive airway pressure ( CPAP ) device includes a mask that fits over the sleeper ’s nose and mouth , which is connected to a pump that pumps air into the person ’s airways , forcing them to remain open , as shown in [ link ] .   Some newer CPAP masks are smaller and cover only the nose .	Direct-Defines
